provider,state,county,facility_id,facility_name,phone,in_state,per_min
securus,GA,,6916,GA DOC - TIFT COLLEGE NON CUSTODY,5033784582,FALSE,0.06
securus,GA,,6916,GA DOC - TIFT COLLEGE NON CUSTODY,4046561776,TRUE,0.06
securus,GA,,80080,GA DOC - TREUTLEN PROBATION DETENTION CENTER,4046561776,TRUE,0.06
securus,GA,,80080,GA DOC - TREUTLEN PROBATION DETENTION CENTER,5033784582,FALSE,0.06
securus,GA,,80102,GA DOC - TURNER RESIDENTIAL SUBSTANCE ABUSE TREATMENT FACILITY,5033784582,FALSE,0.06
securus,GA,,80102,GA DOC - TURNER RESIDENTIAL SUBSTANCE ABUSE TREATMENT FACILITY,4046561776,TRUE,0.06
securus,GA,,639,GA DOC - VALDOSTA STATE ANNEX,4046561776,TRUE,0.06
securus,GA,,639,GA DOC - VALDOSTA STATE ANNEX,5033784582,FALSE,0.06
securus,GA,,80368,GA DOC - VALDOSTA STATE PRISON,5033784582,FALSE,0.06
securus,GA,,80368,GA DOC - VALDOSTA STATE PRISON,4046561776,TRUE,0.06
securus,GA,,80376,GA DOC - VALDOSTA TRANSITIONAL CENTER,4046561776,TRUE,0.06
securus,GA,,80376,GA DOC - VALDOSTA TRANSITIONAL CENTER,5033784582,FALSE,0.06
securus,GA,,80371,GA DOC - WALKER STATE PRISON/NW RESIDENTIAL TREATMENT FACILITY,5033784582,FALSE,0.06
securus,GA,,80371,GA DOC - WALKER STATE PRISON/NW RESIDENTIAL TREATMENT FACILITY,4046561776,TRUE,0.06
securus,GA,,80372,GA DOC - WARE STATE PRISON,4046561776,TRUE,0.06
securus,GA,,80372,GA DOC - WARE STATE PRISON,5033784582,FALSE,0.06
securus,GA,,80393,GA DOC - WASHINGTON STATE PRISON,5033784582,FALSE,0.06
securus,GA,,80393,GA DOC - WASHINGTON STATE PRISON,4046561776,TRUE,0.06
securus,GA,,80379,GA DOC - WEST CENTRAL INTEGRATED TREATMENT FACILITY,4046561776,TRUE,0.06
securus,GA,,80379,GA DOC - WEST CENTRAL INTEGRATED TREATMENT FACILITY,5033784582,FALSE,0.06
securus,GA,,9520,GA DOC - WHEELER CORRECTIONAL FACILITY,5033784582,FALSE,0.06
securus,GA,,9520,GA DOC - WHEELER CORRECTIONAL FACILITY,4046561776,TRUE,0.06
securus,GA,,80109,GA DOC - WHITWORTH WOMENS FACILITY,4046561776,TRUE,0.06
securus,GA,,80109,GA DOC - WHITWORTH WOMENS FACILITY,5033784582,FALSE,0.06
securus,GA,,80389,GA DOC - WILCOX STATE PRISON,5033784582,FALSE,0.06
securus,GA,,80389,GA DOC - WILCOX STATE PRISON,4046561776,TRUE,0.06
securus,GA,,80079,GA DOC - WOMEN'S PROBATION DETENTION CENTER,5033784582,FALSE,0.06
securus,GA,,80079,GA DOC - WOMEN'S PROBATION DETENTION CENTER,4046561776,TRUE,0.06
securus,GA,,20052,GRADY COUNTY JAIL,4046561776,TRUE,0.19
securus,GA,,20052,GRADY COUNTY JAIL,5033784582,FALSE,0.21
securus,GA,,80161,GWINNETT COUNTY CORRECTIONAL COMPLEX,4046561776,TRUE,0.13
securus,GA,,80161,GWINNETT COUNTY CORRECTIONAL COMPLEX,5033784582,FALSE,0.19
securus,GA,,7032,GWINNETT COUNTY SHERIFF'S OFFICE,4046561776,TRUE,0.16
securus,GA,,7032,GWINNETT COUNTY SHERIFF'S OFFICE,5033784582,FALSE,0.16
securus,GA,,9146,GWINNETT COUNTY WORK RELEASE CENTER,4046561776,TRUE,0.13
securus,GA,,9146,GWINNETT COUNTY WORK RELEASE CENTER,5033784582,FALSE,0.19
securus,GA,,7674,HALL COUNTY JAIL,5033784582,FALSE,0.07
securus,GA,,7674,HALL COUNTY JAIL,4046561776,TRUE,0.07
securus,GA,,20064,HARRIS COUNTY PRISON,4046561776,TRUE,0.19
securus,GA,,20064,HARRIS COUNTY PRISON,5033784582,FALSE,0.21
securus,GA,,432,MARION COUNTY SHERIFF'S DEPT,5033784582,FALSE,0.21
securus,GA,,432,MARION COUNTY SHERIFF'S DEPT,4046561776,TRUE,0.19
securus,GA,,6845,MERIWETHER COUNTY SHERIFF'S OFFICE,4046561776,TRUE,0.19
securus,GA,,6845,MERIWETHER COUNTY SHERIFF'S OFFICE,5033784582,FALSE,0.21
securus,GA,,5144,PIKE COUNTY SHERIFF'S DEPT,5033784582,FALSE,0.21
securus,GA,,5144,PIKE COUNTY SHERIFF'S DEPT,4046561776,TRUE,0.18
securus,GA,,5123,RICHMOND COUNTY CORRECTIONAL INSTITUTION,4046561776,TRUE,0.19
securus,GA,,5123,RICHMOND COUNTY CORRECTIONAL INSTITUTION,5033784582,FALSE,0.21
securus,GA,,5349,ROCKDALE COUNTY SHERIFF'S OFFICE,5033784582,FALSE,0.21
securus,GA,,5349,ROCKDALE COUNTY SHERIFF'S OFFICE,4046561776,TRUE,0.18
securus,GA,,812,SMYRNA CITY JAIL,4046561776,TRUE,0.12
securus,GA,,812,SMYRNA CITY JAIL,5033784582,FALSE,0.12
securus,GA,,997,TATTNALL COUNTY SHERIFFS OFFICE,5033784582,FALSE,0.21
securus,GA,,997,TATTNALL COUNTY SHERIFFS OFFICE,4046561776,TRUE,0.19
securus,GA,,9163,THOMAS COUNTY DETENTION CENTER,4046561776,TRUE,0.19
securus,GA,,9163,THOMAS COUNTY DETENTION CENTER,5033784582,FALSE,0.21
securus,GA,,80351,TIFT COUNTY LAW ENFORCEMENT CENTER,5033784582,FALSE,0.21
securus,GA,,80351,TIFT COUNTY LAW ENFORCEMENT CENTER,4046561776,TRUE,0.19
securus,GA,,8576,TROUP COUNTY CI,4046561776,TRUE,0.19
securus,GA,,8576,TROUP COUNTY CI,5033784582,FALSE,0.21
securus,GA,,5334,TROUP COUNTY JAIL,5033784582,FALSE,0.21
securus,GA,,5334,TROUP COUNTY JAIL,4046561776,TRUE,0.19
securus,IA,,5702,BREMER COUNTY SHERIFF'S DEPT,5152815211,TRUE,0.21
securus,IA,,5702,BREMER COUNTY SHERIFF'S DEPT,4046561776,FALSE,0.21
securus,IA,,4625,STORY COUNTY JAIL,5152815211,TRUE,0.19
securus,IA,,4625,STORY COUNTY JAIL,4046561776,FALSE,0.19
securus,IA,,9383,STORY COUNTY JAIL BOOKING,5152815211,TRUE,0.19
securus,IA,,9383,STORY COUNTY JAIL BOOKING,4046561776,FALSE,0.19
securus,IA,,8385,WEBSTER COUNTY JAIL,5152815211,TRUE,0.21
securus,IA,,8385,WEBSTER COUNTY JAIL,4046561776,FALSE,0.21
securus,ID,,9395,BANNOCK COUNTY CRIMINAL JUSTICE CENTER,4064443111,FALSE,0.21
securus,ID,,9395,BANNOCK COUNTY CRIMINAL JUSTICE CENTER,2083342100,TRUE,0.21
securus,ID,,566,CUSTER COUNTY JAIL,2083342100,TRUE,0.21
securus,ID,,566,CUSTER COUNTY JAIL,4064443111,FALSE,0.21
securus,ID,,5685,NEZ PERCE COUNTY JAIL,2083342100,TRUE,0.12
securus,ID,,5685,NEZ PERCE COUNTY JAIL,4064443111,FALSE,0.12
securus,IL,,8782,ADAMS COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,8782,ADAMS COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,92,ALTON CITY POLICE DEPT,2177820244,TRUE,0.21
securus,IL,,92,ALTON CITY POLICE DEPT,5184748390,FALSE,0.21
securus,IL,,4698,BOONE COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,4698,BOONE COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,8933,COLLINSVILLE CITY POLICE DEPT,2177820244,TRUE,0.12
securus,IL,,8933,COLLINSVILLE CITY POLICE DEPT,5184748390,FALSE,0.12
securus,IL,,102,CRAWFORD COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,102,CRAWFORD COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,109,GRANITE CITY JAIL,2177820244,TRUE,0.12
securus,IL,,109,GRANITE CITY JAIL,5184748390,FALSE,0.12
securus,IL,,9364,IL DOC - DIXON SPRINGS IMPACT INCARCERATION PROGRAM,5184748390,FALSE,0.009
securus,IL,,9364,IL DOC - DIXON SPRINGS IMPACT INCARCERATION PROGRAM,2177820244,TRUE,0.009
securus,IL,,9372,IL DOC - ILLINOIS YOUTH CENTER - CHICAGO,2177820244,TRUE,0.009
securus,IL,,9372,IL DOC - ILLINOIS YOUTH CENTER - CHICAGO,5184748390,FALSE,0.009
securus,IL,,9371,IL DOC - ILLINOIS YOUTH CENTER - HARRISBURG,5184748390,FALSE,0.009
securus,IL,,9371,IL DOC - ILLINOIS YOUTH CENTER - HARRISBURG,2177820244,TRUE,0.009
securus,IL,,9367,IL DOC - ILLINOIS YOUTH CENTER - PERE MARQUETTE,2177820244,TRUE,0.009
securus,IL,,9367,IL DOC - ILLINOIS YOUTH CENTER - PERE MARQUETTE,5184748390,FALSE,0.009
securus,IL,,9366,IL DOC - ILLINOIS YOUTH CENTER - ST CHARLES,5184748390,FALSE,0.009
securus,IL,,9366,IL DOC - ILLINOIS YOUTH CENTER - ST CHARLES,2177820244,TRUE,0.009
securus,IL,,9365,IL DOC - ILLINOIS YOUTH CENTER - WARRENVILLE,5184748390,FALSE,0.009
securus,IL,,9365,IL DOC - ILLINOIS YOUTH CENTER - WARRENVILLE,2177820244,TRUE,0.009
securus,IL,,23030,IL DOC - NORTHERN RECEPTION & CLASSIFICATION CENTER,5184748390,FALSE,0.009
securus,IL,,23030,IL DOC - NORTHERN RECEPTION & CLASSIFICATION CENTER,2177820244,TRUE,0.009
securus,IL,,9159,IL DOC - PEORIA ADULT TRANSITION CENTER,2177820244,TRUE,0.009
securus,IL,,9159,IL DOC - PEORIA ADULT TRANSITION CENTER,5184748390,FALSE,0.009
securus,IL,,9373,IL DOC - RUSHVILLE TREATMENT & DET FACILITY,2177820244,TRUE,0.009
securus,IL,,9373,IL DOC - RUSHVILLE TREATMENT & DET FACILITY,5184748390,FALSE,0.009
securus,IL,,117,KANKAKEE COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,117,KANKAKEE COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,5599,KANKAKEE COUNTY JEROME COMBS DETENTION CENTER,2177820244,TRUE,0.21
securus,IL,,5599,KANKAKEE COUNTY JEROME COMBS DETENTION CENTER,5184748390,FALSE,0.21
securus,IL,,5344,KENDALL COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,5344,KENDALL COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,4846,KNOX COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,4846,KNOX COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,5,LAWRENCE COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,5,LAWRENCE COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,23038,MACON COUNTY JAIL,2177820244,TRUE,0.16
securus,IL,,23038,MACON COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,49,MARSHALL COUNTY SHERIFF'S DEPT,5184748390,FALSE,0.21
securus,IL,,49,MARSHALL COUNTY SHERIFF'S DEPT,2177820244,TRUE,0.21
securus,IL,,135,SALINE COUNTY JAIL,2177820244,TRUE,0.21
securus,IL,,135,SALINE COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,122,VERMILION COUNTY JAIL,5184748390,FALSE,0.21
securus,IL,,122,VERMILION COUNTY JAIL,2177820244,TRUE,0.21
securus,IN,,6230,ELKHART COUNTY JAIL,3172324567,TRUE,0.21
securus,IN,,6230,ELKHART COUNTY JAIL,6013593150,FALSE,0.21
securus,IN,,24028,FLOYD COUNTY JAIL,6013593150,FALSE,0.21
securus,IN,,24028,FLOYD COUNTY JAIL,3172324567,TRUE,0.21
securus,IN,,647,HARRISON COUNTY SHERIFF'S DEPT,3172324567,TRUE,0.21
securus,IN,,647,HARRISON COUNTY SHERIFF'S DEPT,6013593150,FALSE,0.21
securus,IN,,6404,HENDRICKS COUNTY WORK RELEASE,6013593150,FALSE,0.21
securus,IN,,6404,HENDRICKS COUNTY WORK RELEASE,3172324567,TRUE,0.21
securus,IN,,8199,KOSCIUSKO COUNTY JAIL,3172324567,TRUE,0.21
securus,IN,,8199,KOSCIUSKO COUNTY JAIL,6013593150,FALSE,0.21
securus,IN,,8915,KOSCIUSKO COUNTY WORK RELEASE,3172324567,TRUE,0.21
securus,IN,,8915,KOSCIUSKO COUNTY WORK RELEASE,6013593150,FALSE,0.21
securus,IN,,741,LAPORTE COUNTY JAIL,3172324567,TRUE,0.21
securus,IN,,741,LAPORTE COUNTY JAIL,6013593150,FALSE,0.21
securus,IN,,11527,MADISON COUNTY CORRECTIONAL COMPLEX,3172324567,TRUE,0.21
securus,IN,,11527,MADISON COUNTY CORRECTIONAL COMPLEX,6013593150,FALSE,0.21
securus,IN,,11573,MADISON COUNTY CORRECTIONAL COMPLEX - WORK RELEASE,6013593150,FALSE,0.21
securus,IN,,11573,MADISON COUNTY CORRECTIONAL COMPLEX - WORK RELEASE,3172324567,TRUE,0.21
securus,IN,,7483,MARION COUNTY JUVENILE DETENTION CENTER,3172324567,TRUE,0.09
securus,IN,,7483,MARION COUNTY JUVENILE DETENTION CENTER,6013593150,FALSE,0.09
securus,IN,,11654,MARION COUNTY YOUTH AND FAMILY SERVICES CENTER,6013593150,FALSE,0.09
securus,IN,,11654,MARION COUNTY YOUTH AND FAMILY SERVICES CENTER,3172324567,TRUE,0.09
securus,IN,,5883,MONTGOMERY COUNTY SHERIFF'S DEPT,3172324567,TRUE,0.21
securus,IN,,5883,MONTGOMERY COUNTY SHERIFF'S DEPT,6013593150,FALSE,0.21
securus,IN,,74,SHELBY COUNTY SHERIFF'S DEPT,6013593150,FALSE,0.21
securus,IN,,74,SHELBY COUNTY SHERIFF'S DEPT,3172324567,TRUE,0.21
securus,IN,,6723,TIPPECANOE COUNTY COMMUNITY CORRECTIONS,3172324567,TRUE,0.21
securus,IN,,6723,TIPPECANOE COUNTY COMMUNITY CORRECTIONS,6013593150,FALSE,0.21
securus,KS,,4834,BUTLER COUNTY CORRECTIONS,3342427100,FALSE,0.21
securus,KS,,4834,BUTLER COUNTY CORRECTIONS,7852963232,TRUE,0.21
securus,KS,,8365,MCPHERSON COUNTY JAIL,7852963232,TRUE,0.21
securus,KS,,8365,MCPHERSON COUNTY JAIL,3342427100,FALSE,0.21
securus,KS,,25002,SEDGWICK COUNTY DETENTION FACILITY,3342427100,FALSE,0.049
securus,KS,,25002,SEDGWICK COUNTY DETENTION FACILITY,7852963232,TRUE,0.049
securus,KS,,7889,SEDGWICK COUNTY DETENTION FACILITY ANNEX,7852963232,TRUE,0.049
securus,KS,,7889,SEDGWICK COUNTY DETENTION FACILITY ANNEX,3342427100,FALSE,0.049
securus,KS,,25005,WYANDOTTE COUNTY ADULT DETENTION CENTER,3342427100,FALSE,0.13
securus,KS,,25005,WYANDOTTE COUNTY ADULT DETENTION CENTER,7852963232,TRUE,0.13
securus,KS,,1267,WYANDOTTE JUVENILE JUSTICE CENTER,7852963232,TRUE,0.13
securus,KS,,1267,WYANDOTTE JUVENILE JUSTICE CENTER,3342427100,FALSE,0.13
securus,KY,,847,CLINTON COUNTY JAIL,5025642517,TRUE,0.21
securus,KY,,847,CLINTON COUNTY JAIL,9165883160,FALSE,0.21
securus,KY,,5917,KY DOC - BELL FORESTRY CAMP,9165883160,FALSE,0.14
securus,KY,,5917,KY DOC - BELL FORESTRY CAMP,5025642517,TRUE,0.14
securus,KY,,5940,KY DOC - BLACKBURN CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5940,KY DOC - BLACKBURN CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5945,KY DOC - EASTERN KENTUCKY CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5945,KY DOC - EASTERN KENTUCKY CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5900,KY DOC - GREEN RIVER CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5900,KY DOC - GREEN RIVER CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5948,KY DOC - KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,5025642517,TRUE,0.14
securus,KY,,5948,KY DOC - KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,9165883160,FALSE,0.14
securus,KY,,5949,KY DOC - KENTUCKY STATE PENITENTIARY,9165883160,FALSE,0.14
securus,KY,,5949,KY DOC - KENTUCKY STATE PENITENTIARY,5025642517,TRUE,0.14
securus,KY,,5899,KY DOC - KENTUCKY STATE REFORMATORY,5025642517,TRUE,0.14
securus,KY,,5899,KY DOC - KENTUCKY STATE REFORMATORY,9165883160,FALSE,0.14
securus,KY,,5955,KY DOC - LEE ADJUSTMENT CENTER,9165883160,FALSE,0.14
securus,KY,,5955,KY DOC - LEE ADJUSTMENT CENTER,5025642517,TRUE,0.14
securus,KY,,5954,KY DOC - LITTLE SANDY CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5954,KY DOC - LITTLE SANDY CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5946,KY DOC - LUTHER LUCKETT CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5946,KY DOC - LUTHER LUCKETT CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5950,KY DOC - NORTHPOINT TRAINING CENTER,5025642517,TRUE,0.14
securus,KY,,5950,KY DOC - NORTHPOINT TRAINING CENTER,9165883160,FALSE,0.14
securus,KY,,5997,KY DOC - PSYCHIATRIC CENTER,9165883160,FALSE,0.14
securus,KY,,5997,KY DOC - PSYCHIATRIC CENTER,5025642517,TRUE,0.14
securus,KY,,5952,KY DOC - ROEDERER CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5952,KY DOC - ROEDERER CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,7087,KY DOC - ROSS CASH CENTER FOR WOMEN,9165883160,FALSE,0.14
securus,KY,,7087,KY DOC - ROSS CASH CENTER FOR WOMEN,5025642517,TRUE,0.14
securus,KY,,5957,KY DOC - SOUTHEAST STATE CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5957,KY DOC - SOUTHEAST STATE CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5953,KY DOC - WESTERN KENTUCKY CORRECTIONAL FACILITY FOR MEN,9165883160,FALSE,0.14
securus,KY,,5953,KY DOC - WESTERN KENTUCKY CORRECTIONAL FACILITY FOR MEN,5025642517,TRUE,0.14
securus,KY,,824,LETCHER COUNTY JAIL,5025642517,TRUE,0.09
securus,KY,,824,LETCHER COUNTY JAIL,9165883160,FALSE,0.09
securus,KY,,638,MEADE COUNTY JAIL,9165883160,FALSE,0.21
securus,KY,,638,MEADE COUNTY JAIL,5025642517,TRUE,0.21
securus,KY,,565,SCOTT COUNTY DETENTION CENTER,5025642517,TRUE,0.09
securus,KY,,565,SCOTT COUNTY DETENTION CENTER,9165883160,FALSE,0.09
securus,KY,,4414,THREE FORKS REGIONAL JAIL,5025642517,TRUE,0.21
securus,KY,,4414,THREE FORKS REGIONAL JAIL,9165883160,FALSE,0.21
securus,KY,,261,WARREN COUNTY REGIONAL JAIL,5025642517,TRUE,0.21
securus,KY,,261,WARREN COUNTY REGIONAL JAIL,9165883160,FALSE,0.21
securus,MD,,30001,DORCHESTER COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,MD,,30001,DORCHESTER COUNTY DETENTION CENTER,4109743901,TRUE,0.21
securus,MD,,369,PRINCE GEORGES COUNTY DOC,4109743901,TRUE,0.07
securus,MD,,369,PRINCE GEORGES COUNTY DOC,6157412001,FALSE,0.07
securus,MD,,30013,QUEEN ANNE'S COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,MD,,30013,QUEEN ANNE'S COUNTY DETENTION CENTER,4109743901,TRUE,0.13
securus,MD,,30022,WORCESTER COUNTY DETENTION CENTER,4109743901,TRUE,0.21
securus,MD,,30022,WORCESTER COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,ME,,6924,ANDROSCOGGIN COUNTY JAIL,9074653500,FALSE,0.09
securus,ME,,6924,ANDROSCOGGIN COUNTY JAIL,2072873531,TRUE,0.09
securus,ME,,7067,AROOSTOOK COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,7067,AROOSTOOK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,7753,CUMBERLAND COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,7753,CUMBERLAND COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29014,FRANKLIN COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29014,FRANKLIN COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29025,HANCOCK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29025,HANCOCK COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,8039,KENNEBEC COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,8039,KENNEBEC COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,9013,KNOX COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,9013,KNOX COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29026,OXFORD COUNTY JAIL,2072873531,TRUE,0.12
securus,ME,,29026,OXFORD COUNTY JAIL,9074653500,FALSE,0.12
securus,ME,,29021,PENOBSCOT COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29021,PENOBSCOT COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29018,PISCATAQUIS COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29018,PISCATAQUIS COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,3065,SOMERSET COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,3065,SOMERSET COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29031,WALDO COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29031,WALDO COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29020,WASHINGTON COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29020,WASHINGTON COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29032,YORK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29032,YORK COUNTY JAIL,2072873531,TRUE,0.21
securus,MI,,4162,ALGER COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,4162,ALGER COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,4227,BAY COUNTY LAW ENFORCEMENT CENTER,8028283333,FALSE,0.09
securus,MI,,4227,BAY COUNTY LAW ENFORCEMENT CENTER,5173733400,TRUE,0.09
securus,MI,,10025,BRANCH COUNTY JAIL - NEW,5173733400,TRUE,0.21
securus,MI,,10025,BRANCH COUNTY JAIL - NEW,8028283333,FALSE,0.21
securus,MI,,31031,CHIPPEWA COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,31031,CHIPPEWA COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,7137,DELTA COUNTY CORRECTIONAL FACILITY,5173733400,TRUE,0.21
securus,MI,,7137,DELTA COUNTY CORRECTIONAL FACILITY,8028283333,FALSE,0.21
securus,MI,,466,DETROIT MADISON CENTER,8028283333,FALSE,0.12
securus,MI,,466,DETROIT MADISON CENTER,5173733400,TRUE,0.12
securus,MI,,31047,DICKINSON COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,31047,DICKINSON COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,6830,FLINT POLICE DEPT,8028283333,FALSE,0.21
securus,MI,,6830,FLINT POLICE DEPT,5173733400,TRUE,0.21
securus,MI,,5156,GOGEBIC COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,5156,GOGEBIC COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,31051,GRATIOT COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,31051,GRATIOT COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,5872,IRON COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,5872,IRON COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,4263,MARQUETTE SHERIFF'S DEPT,5173733400,TRUE,0.12
securus,MI,,4263,MARQUETTE SHERIFF'S DEPT,8028283333,FALSE,0.12
securus,MI,,6677,MIDLAND COUNTY JAIL,8028283333,FALSE,0.09
securus,MI,,6677,MIDLAND COUNTY JAIL,5173733400,TRUE,0.09
securus,MI,,31075,MUSKEGON COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,31075,MUSKEGON COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,8215,OCEANA COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,8215,OCEANA COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,8217,OTSEGO COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,8217,OTSEGO COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,6351,ST CLAIR COUNTY JAIL,5173733400,TRUE,0.07
securus,MI,,6351,ST CLAIR COUNTY JAIL,8028283333,FALSE,0.07
securus,MI,,8467,ST JOSEPH COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,8467,ST JOSEPH COUNTY JAIL,8028283333,FALSE,0.2
securus,MI,,5551,WASHTENAW COUNTY SHERIFFS DEPT,5173733400,TRUE,0.21
securus,MI,,5551,WASHTENAW COUNTY SHERIFFS DEPT,8028283333,FALSE,0.21
securus,MN,,8247,BROOKLYN PARK POLICE DEPT,2177820244,FALSE,0.21
securus,MN,,8247,BROOKLYN PARK POLICE DEPT,6512013400,TRUE,0.21
securus,MN,,8784,CARVER COUNTY JAIL,6512013400,TRUE,0.21
securus,MN,,8784,CARVER COUNTY JAIL,2177820244,FALSE,0.21
securus,MN,,8768,DAKOTA COUNTY SHERIFF'S DEPT,2177820244,FALSE,0.18
securus,MN,,8768,DAKOTA COUNTY SHERIFF'S DEPT,6512013400,TRUE,0.18
securus,MN,,8789,GOODHUE SHERFF'S DEPT,6512013400,TRUE,0.16
securus,MN,,8789,GOODHUE SHERFF'S DEPT,2177820244,FALSE,0.16
securus,MN,,5193,RAMSEY COUNTY LAW ENFORCEMENT CENTER,6512013400,TRUE,0.07
securus,MN,,5193,RAMSEY COUNTY LAW ENFORCEMENT CENTER,2177820244,FALSE,0.07
securus,MN,,4124,WASHINGTON COUNTY JAIL,6512013400,TRUE,0.21
securus,MN,,4124,WASHINGTON COUNTY JAIL,2177820244,FALSE,0.21
securus,MO,,7390,BERKELEY CITY POLICE DEPT (NEW),5737513222,TRUE,0.12
securus,MO,,7390,BERKELEY CITY POLICE DEPT (NEW),3038662471,FALSE,0.12
securus,MO,,8240,BLUE SPRINGS POLICE DEPT,3038662471,FALSE,0.12
securus,MO,,8240,BLUE SPRINGS POLICE DEPT,5737513222,TRUE,0.12
securus,MO,,1219,BUCHANAN COUNTY JAIL,5737513222,TRUE,0.12
securus,MO,,1219,BUCHANAN COUNTY JAIL,3038662471,FALSE,0.12
securus,MO,,8305,CAPE GIRARDEAU COUNTY JAIL,3038662471,FALSE,0.12
securus,MO,,8305,CAPE GIRARDEAU COUNTY JAIL,5737513222,TRUE,0.12
securus,MO,,7957,CAPE GIRARDEAU POLICE DEPT - MARIA LOUISA,5737513222,TRUE,0.12
securus,MO,,7957,CAPE GIRARDEAU POLICE DEPT - MARIA LOUISA,3038662471,FALSE,0.12
securus,MO,,8270,LEE'S SUMMIT CITY POLICE DEPT,3038662471,FALSE,0.12
